,Grupo,Id_Animal,Num_Lac,Dias_Lac,Pico,Hora_S1,Hora_S2,Hora_S3,Durac_S1,Durac_S2,Durac_S3,Prod_S1,Prod_S2,Prod_S3,Hora_S1_ont,Hora_S2_ont,Hora_S3_ont,Dura_S1_ont,Dura_S2_ont,Dura_S3_ont,Prod_S1_ont,Prod_S2_ont,Prod_S3_ont,Data
52,7,3460.0,1.0,94.0,,2017-07-13 07:30:00,,2017-07-13 15:00:00,1901-05-31 00:00:00,,1900-12-30 00:00:00,15.61,,9.47,2017-07-12 07:30:00,,2017-07-12 15:00:00,1901-02-10 00:00:00,,1900-11-16 00:00:00,14.73,,9.02,13/07/2017
53,7,2483.0,2.0,92.0,,2017-07-13 08:30:00,,2017-07-13 15:30:00,1902-01-11 00:00:00,,1901-03-14 00:00:00,13.11,,6.94,2017-07-12 08:00:00,,2017-07-12 15:30:00,1901-08-26 00:00:00,,1901-05-19 00:00:00,14.15,,13.4,13/07/2017
54,7,2431.0,1.0,98.0,,2017-07-13 08:00:00,,2017-07-13 15:30:00,1901-01-29 00:00:00,,1900-08-13 00:00:00,16.41,,7.55,2017-07-12 08:00:00,,2017-07-12 15:30:00,1901-03-19 00:00:00,,1900-08-10 00:00:00,16.41,,7.16,13/07/2017
55,55,55.0,1.23636363636364,75.5454545454546,11.24,,,,,,,615.07,5.85,,,,,,,,582.68,9.13,,13/07/2017
56,[Group Number] < '8',,,,,,,,,,,,,,,,,,,,,,,13/07/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,21/07/2017
1,,2646.0,1.0,449.0,11.24,,,,,,,,,,,,,,,,,,,21/07/2017
2,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21/07/2017
3,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21/07/2017
4,2,5402.0,1.0,73.0,,,,,,,,,,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1900-10-02 00:00:00,1901-10-11 00:00:00,,3.85,1.38,,21/07/2017
5,2,4585.0,1.0,72.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-01-13 00:00:00,1901-02-22 00:00:00,,12.71,5.76,,2017-07-20 08:30:00,2017-07-20 15:30:00,,1901-02-13 00:00:00,1900-09-15 00:00:00,,13.74,6.97,,21/07/2017
6,2,4586.0,1.0,77.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-05-07 00:00:00,1900-09-16 00:00:00,,7.96,7.25,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1901-06-15 00:00:00,1901-03-11 00:00:00,,8.72,5.32,,21/07/2017
7,2,4575.0,1.0,70.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-02-06 00:00:00,1901-05-12 00:00:00,,14.63,5.55,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1901-12-19 00:00:00,1901-05-16 00:00:00,,15.3,6.82,,21/07/2017
8,2,4577.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,21/07/2017
9,2,4545.0,1.0,69.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-08-21 00:00:00,1900-11-24 00:00:00,,13.49,4.63,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1902-01-10 00:00:00,1901-03-24 00:00:00,,13.57,7.29,,21/07/2017
10,2,4536.0,1.0,73.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-06-20 00:00:00,1900-12-11 00:00:00,,11.2,3.57,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1901-07-08 00:00:00,1901-03-20 00:00:00,,11.63,6.56,,21/07/2017
11,2,4537.0,1.0,70.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1900-09-19 00:00:00,1901-04-18 00:00:00,,6.43,7.19,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1900-12-29 00:00:00,1900-11-11 00:00:00,,6.42,4.31,,21/07/2017
12,2,4528.0,1.0,67.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-07-10 00:00:00,1901-01-22 00:00:00,,7.3,6.8,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1901-06-17 00:00:00,1900-12-23 00:00:00,,7.95,4.03,,21/07/2017
13,3,5409.0,1.0,75.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-06-28 00:00:00,1900-11-26 00:00:00,,11.14,5.66,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1901-04-29 00:00:00,1901-01-19 00:00:00,,11.65,6.98,,21/07/2017
14,3,5403.0,1.0,75.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-04-12 00:00:00,1900-10-26 00:00:00,,12.11,8.36,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1902-08-13 00:00:00,1900-11-26 00:00:00,,13.78,7.3,,21/07/2017
15,3,4582.0,1.0,74.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-12-06 00:00:00,1901-07-18 00:00:00,,11.32,7.52,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1902-01-01 00:00:00,1901-04-15 00:00:00,,11.72,6.64,,21/07/2017
16,3,4551.0,1.0,74.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-01-24 00:00:00,1901-04-28 00:00:00,,15.87,7.84,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1902-02-01 00:00:00,1901-04-29 00:00:00,,15.9,8.25,,21/07/2017
17,3,4557.0,1.0,62.0,,2017-07-21 09:00:00,2017-07-21 16:00:00,,1903-03-31 00:00:00,1902-03-11 00:00:00,,16.01,9.37,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1902-03-23 00:00:00,1903-06-07 00:00:00,,13.02,10.87,,21/07/2017
18,3,4560.0,1.0,76.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-01-26 00:00:00,1901-06-28 00:00:00,,15.32,8.44,,2017-07-20 08:30:00,,,1902-03-04 00:00:00,,,15.32,,,21/07/2017
19,3,4525.0,1.0,74.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-09-09 00:00:00,1901-03-22 00:00:00,,10.95,5.76,,2017-07-20 09:00:00,2017-07-20 16:30:00,,1901-08-15 00:00:00,1901-04-28 00:00:00,,10.58,15.02,,21/07/2017
20,3,4535.0,1.0,74.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-09-05 00:00:00,1900-11-30 00:00:00,,9.64,5.14,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1901-07-29 00:00:00,1900-12-29 00:00:00,,9.3,4.82,,21/07/2017
21,3,4066.0,1.0,77.0,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-06-10 00:00:00,1901-12-08 00:00:00,,11.08,7.28,,2017-07-20 08:30:00,2017-07-20 16:00:00,,1902-05-18 00:00:00,1901-11-21 00:00:00,,9.84,7.55,,21/07/2017
22,4,5407.0,1.0,78.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1901-12-24 00:00:00,1901-05-13 00:00:00,,11.91,8.42,,2017-07-20 09:00:00,2017-07-20 16:30:00,,1901-07-08 00:00:00,1901-03-17 00:00:00,,11.47,8.09,,21/07/2017
23,4,4583.0,1.0,80.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1901-12-07 00:00:00,1901-04-09 00:00:00,,11.06,5.71,,2017-07-20 09:00:00,,,1901-12-07 00:00:00,,,11.06,,,21/07/2017
24,4,4587.0,1.0,82.0,,2017-07-21 10:00:00,,,1900-11-29 00:00:00,,,1.74,,,2017-07-20 09:30:00,,,1901-08-21 00:00:00,,,2.44,,,21/07/2017
25,4,4573.0,1.0,77.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1900-12-26 00:00:00,1900-09-26 00:00:00,,2.77,1.62,,2017-07-20 09:00:00,2017-07-20 16:30:00,,1900-12-15 00:00:00,1900-12-30 00:00:00,,2.49,1.66,,21/07/2017
26,4,4581.0,1.0,79.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1902-03-15 00:00:00,1904-07-14 00:00:00,,16.13,9.74,,2017-07-20 09:00:00,,,1902-03-15 00:00:00,,,14.91,,,21/07/2017
27,4,4546.0,1.0,79.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1902-04-01 00:00:00,1901-08-01 00:00:00,,11.6,6.45,,2017-07-20 09:00:00,2017-07-20 16:30:00,,1902-05-05 00:00:00,1901-10-13 00:00:00,,13.17,7.47,,21/07/2017
28,4,4548.0,1.0,79.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1903-01-10 00:00:00,1901-06-09 00:00:00,,17.78,9.72,,2017-07-20 09:00:00,2017-07-20 17:00:00,,1902-04-22 00:00:00,1900-08-13 00:00:00,,16.89,10.38,,21/07/2017
29,4,4550.0,1.0,78.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1902-03-20 00:00:00,1901-06-12 00:00:00,,11.58,6.15,,2017-07-20 09:00:00,2017-07-20 16:30:00,,1902-04-21 00:00:00,1901-04-27 00:00:00,,11.72,6.04,,21/07/2017
30,4,4065.0,1.0,82.0,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1900-10-04 00:00:00,1900-08-14 00:00:00,,8.1,3.74,,2017-07-20 09:30:00,2017-07-20 16:30:00,,1900-11-19 00:00:00,1900-10-25 00:00:00,,8.1,3.43,,21/07/2017
31,5,5408.0,1.0,66.0,,2017-07-21 09:30:00,,,1903-08-13 00:00:00,,,26.29,,,2017-07-20 09:30:00,2017-07-20 17:00:00,,1901-07-01 00:00:00,1901-02-24 00:00:00,,10.31,6.39,,21/07/2017
32,5,4584.0,1.0,24.0,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1902-03-09 00:00:00,1901-12-02 00:00:00,,11.97,7.96,,2017-07-20 09:30:00,2017-07-20 16:30:00,,1902-01-31 00:00:00,1901-06-29 00:00:00,,11.04,15.5,,21/07/2017
33,5,4572.0,1.0,30.0,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1901-07-18 00:00:00,1901-03-12 00:00:00,,10.32,5.75,,2017-07-20 09:30:00,2017-07-20 17:00:00,,1902-06-15 00:00:00,1901-04-04 00:00:00,,10.37,5.24,,21/07/2017
34,5,4554.0,1.0,53.0,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1903-08-01 00:00:00,1901-03-13 00:00:00,,18.01,6.06,,2017-07-20 09:30:00,2017-07-20 17:00:00,,1901-09-17 00:00:00,1901-07-08 00:00:00,,10.86,6.46,,21/07/2017
35,5,4544.0,1.0,32.0,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1901-12-25 00:00:00,1901-05-27 00:00:00,,6.13,4.74,,2017-07-20 09:30:00,2017-07-20 17:00:00,,1902-02-21 00:00:00,1901-10-19 00:00:00,,5.91,4.51,,21/07/2017
36,6,4426.0,2.0,21.0,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1902-06-06 00:00:00,1901-09-22 00:00:00,,9.5,6.22,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1901-06-21 00:00:00,1901-09-02 00:00:00,,10.37,6.18,,21/07/2017
37,6,2648.0,1.0,97.0,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1900-10-01 00:00:00,1901-03-13 00:00:00,,18.83,8.05,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1900-11-11 00:00:00,1901-08-13 00:00:00,,17.47,9.52,,21/07/2017
38,6,4477.0,2.0,105.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-05-18 00:00:00,1900-09-17 00:00:00,,12.52,5.66,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1900-12-15 00:00:00,1900-09-22 00:00:00,,12.33,5.88,,21/07/2017
39,6,4475.0,1.0,87.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-03-26 00:00:00,1900-11-29 00:00:00,,13.33,6.82,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-05-19 00:00:00,1900-11-17 00:00:00,,12.75,6.66,,21/07/2017
40,6,4465.0,2.0,101.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-07-13 00:00:00,1900-12-02 00:00:00,,14.35,6.64,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-05-30 00:00:00,1900-11-01 00:00:00,,14.38,6.09,,21/07/2017
41,6,3530.0,1.0,84.0,,2017-07-21 07:30:00,,,1902-10-08 00:00:00,,,14.05,,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1901-11-27 00:00:00,1901-08-24 00:00:00,,13.43,7.77,,21/07/2017
42,6,3458.0,1.0,104.0,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1901-05-06 00:00:00,1900-11-30 00:00:00,,10.63,6.02,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1901-03-05 00:00:00,1900-11-13 00:00:00,,9.9,5.92,,21/07/2017
43,6,3437.0,1.0,105.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-02-28 00:00:00,1900-08-18 00:00:00,,13.77,5.82,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-01-30 00:00:00,1900-08-22 00:00:00,,13.46,6.43,,21/07/2017
44,6,2560.0,2.0,107.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-05-08 00:00:00,1900-11-01 00:00:00,,14.85,6.69,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-06-06 00:00:00,1900-11-15 00:00:00,,14.75,6.78,,21/07/2017
45,6,2416.0,2.0,88.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-04-27 00:00:00,1901-01-22 00:00:00,,18.67,8.95,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-04-28 00:00:00,1900-10-24 00:00:00,,18.68,8.56,,21/07/2017
46,7,3644.0,1.0,101.0,,2017-07-21 07:30:00,,,1901-02-16 00:00:00,,,14.12,,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1901-02-05 00:00:00,1900-09-15 00:00:00,,12.6,6.7,,21/07/2017
47,7,3785.0,1.0,98.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-04-15 00:00:00,1900-10-28 00:00:00,,16.93,7.79,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-02-18 00:00:00,1900-10-18 00:00:00,,16.26,8.57,,21/07/2017
48,7,2710.0,1.0,95.0,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1901-03-08 00:00:00,1900-09-21 00:00:00,,11.1,5.62,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1900-12-28 00:00:00,1900-09-04 00:00:00,,10.81,6.35,,21/07/2017
49,7,3600.0,1.0,105.0,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1901-04-01 00:00:00,1900-10-09 00:00:00,,13.74,6.93,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1901-02-19 00:00:00,1900-10-30 00:00:00,,13.88,7.52,,21/07/2017
50,7,4453.0,2.0,99.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-03-15 00:00:00,1900-10-22 00:00:00,,10.98,5.5,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-04-06 00:00:00,1900-11-04 00:00:00,,11.73,6.29,,21/07/2017
51,7,3538.0,8.0,105.0,,,,,,,,,,,,,,,,,,,,21/07/2017
52,7,3460.0,1.0,102.0,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1901-06-23 00:00:00,1900-10-12 00:00:00,,18.18,8.1,,2017-07-20 07:30:00,2017-07-20 15:30:00,,1901-05-31 00:00:00,1900-11-06 00:00:00,,18.23,9.5,,21/07/2017
53,7,2483.0,2.0,100.0,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1902-03-04 00:00:00,1901-05-04 00:00:00,,14.26,8.2,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-10-27 00:00:00,1901-06-08 00:00:00,,13.93,8.44,,21/07/2017
54,7,2431.0,1.0,106.0,,2017-07-21 08:00:00,,,1901-03-31 00:00:00,,,16.17,,,2017-07-20 08:00:00,2017-07-20 15:30:00,,1901-02-26 00:00:00,1900-08-22 00:00:00,,16.72,7.8,,21/07/2017
55,55,55.0,1.23636363636364,83.1090909090909,11.24,,,,,,,608.53,285.19,,,,,,,,584.71,316.24,,21/07/2017
56,[Group Number] < '8',,,,,,,,,,,,,,,,,,,,,,,21/07/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,22/07/2017
1,,2646.0,1.0,450.0,11.24,,,,,,,,,,,,,,,,,,,22/07/2017
2,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,22/07/2017
3,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,22/07/2017
4,2,5402.0,1.0,74.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1900-09-30 00:00:00,1901-03-19 00:00:00,,3.78,6.44,,,2017-07-21 16:00:00,,,1900-08-02 00:00:00,,,1.38,,22/07/2017
5,2,4585.0,1.0,73.0,,2017-07-22 08:30:00,2017-07-22 15:30:00,,1901-03-04 00:00:00,1900-09-01 00:00:00,,13.15,6.46,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-01-13 00:00:00,1901-02-22 00:00:00,,12.71,5.76,,22/07/2017
6,2,4586.0,1.0,78.0,,2017-07-22 08:30:00,2017-07-22 15:30:00,,1901-02-20 00:00:00,1901-02-07 00:00:00,,7.23,6.12,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-05-07 00:00:00,1900-09-16 00:00:00,,7.96,7.25,,22/07/2017
7,2,4575.0,1.0,71.0,,2017-07-22 08:30:00,2017-07-22 15:30:00,,1901-12-26 00:00:00,1901-07-22 00:00:00,,14.64,7.37,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-02-06 00:00:00,1901-05-12 00:00:00,,14.63,5.55,,22/07/2017
8,2,4577.0,1.0,71.0,,,,,,,,,,,,,,,,,,,,22/07/2017
9,2,4545.0,1.0,70.0,,2017-07-22 08:30:00,,,1901-10-01 00:00:00,,,12.99,,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-08-21 00:00:00,1900-11-24 00:00:00,,13.49,4.63,,22/07/2017
10,2,4536.0,1.0,74.0,,2017-07-22 08:30:00,,,1901-08-08 00:00:00,,,12.49,,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-06-20 00:00:00,1900-12-11 00:00:00,,11.2,3.57,,22/07/2017
11,2,4537.0,1.0,71.0,,2017-07-22 08:30:00,,,1900-11-06 00:00:00,,,6.8,,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1900-09-19 00:00:00,1901-04-18 00:00:00,,6.43,7.19,,22/07/2017
12,2,4528.0,1.0,68.0,,2017-07-22 08:30:00,,,1901-04-20 00:00:00,,,7.12,,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-07-10 00:00:00,1901-01-22 00:00:00,,7.3,6.8,,22/07/2017
13,3,5409.0,1.0,76.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1901-06-07 00:00:00,1900-10-11 00:00:00,,11.87,5.89,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-06-28 00:00:00,1900-11-26 00:00:00,,11.14,5.66,,22/07/2017
14,3,5403.0,1.0,76.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1901-04-03 00:00:00,1900-08-03 00:00:00,,14.2,6.34,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-04-12 00:00:00,1900-10-26 00:00:00,,12.11,8.36,,22/07/2017
15,3,4582.0,1.0,75.0,,2017-07-22 08:30:00,2017-07-22 15:30:00,,1901-12-31 00:00:00,1901-07-04 00:00:00,,11.21,6.11,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-12-06 00:00:00,1901-07-18 00:00:00,,11.32,7.52,,22/07/2017
16,3,4551.0,1.0,75.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1901-12-14 00:00:00,1901-03-29 00:00:00,,16.21,8.55,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-01-24 00:00:00,1901-04-28 00:00:00,,15.87,7.84,,22/07/2017
17,3,4557.0,1.0,63.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1902-03-09 00:00:00,1901-10-01 00:00:00,,14.97,9.37,,2017-07-21 09:00:00,2017-07-21 16:00:00,,1903-03-31 00:00:00,1902-03-11 00:00:00,,16.01,9.37,,22/07/2017
18,3,4560.0,1.0,77.0,,2017-07-22 08:30:00,,,1902-01-24 00:00:00,,,15.22,,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-01-26 00:00:00,1901-06-28 00:00:00,,15.32,8.44,,22/07/2017
19,3,4525.0,1.0,75.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1901-05-12 00:00:00,1900-12-18 00:00:00,,10.62,5.01,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-09-09 00:00:00,1901-03-22 00:00:00,,10.95,5.76,,22/07/2017
20,3,4535.0,1.0,75.0,,2017-07-22 08:30:00,2017-07-22 16:00:00,,1901-07-22 00:00:00,1901-01-31 00:00:00,,9.28,5.34,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1901-09-05 00:00:00,1900-11-30 00:00:00,,9.64,5.14,,22/07/2017
21,3,4066.0,1.0,78.0,,2017-07-22 09:00:00,2017-07-22 16:00:00,,1902-03-12 00:00:00,1901-12-16 00:00:00,,9.53,5.57,,2017-07-21 08:30:00,2017-07-21 16:00:00,,1902-06-10 00:00:00,1901-12-08 00:00:00,,11.08,7.28,,22/07/2017
22,4,5407.0,1.0,79.0,,2017-07-22 09:00:00,2017-07-22 16:30:00,,1901-11-02 00:00:00,1901-12-23 00:00:00,,12.9,7.07,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1901-12-24 00:00:00,1901-05-13 00:00:00,,11.91,8.42,,22/07/2017
23,4,4583.0,1.0,81.0,,2017-07-22 09:00:00,2017-07-22 16:00:00,,1902-04-02 00:00:00,1901-04-15 00:00:00,,11.66,9.22,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1901-12-07 00:00:00,1901-04-09 00:00:00,,11.06,5.71,,22/07/2017
24,4,4587.0,1.0,83.0,,,,,,,,,,,2017-07-21 10:00:00,2017-07-21 17:00:00,,1900-11-29 00:00:00,1901-09-19 00:00:00,,1.74,2.52,,22/07/2017
25,4,4573.0,1.0,78.0,,2017-07-22 09:00:00,2017-07-22 16:00:00,,1901-07-21 00:00:00,1901-01-07 00:00:00,,9.54,4.53,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1900-12-26 00:00:00,1900-09-26 00:00:00,,2.77,1.62,,22/07/2017
26,4,4581.0,1.0,80.0,,2017-07-22 09:00:00,2017-07-22 16:30:00,,1902-03-15 00:00:00,1904-02-02 00:00:00,,14.56,10.56,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1902-03-15 00:00:00,1904-07-14 00:00:00,,16.13,9.74,,22/07/2017
27,4,4546.0,1.0,80.0,,2017-07-22 09:00:00,2017-07-22 16:30:00,,1902-04-19 00:00:00,1901-11-04 00:00:00,,12.99,6.81,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1902-04-01 00:00:00,1901-08-01 00:00:00,,11.6,6.45,,22/07/2017
28,4,4548.0,1.0,80.0,,2017-07-22 09:00:00,2017-07-22 16:30:00,,1902-03-17 00:00:00,1901-08-25 00:00:00,,16.16,10.47,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1903-01-10 00:00:00,1901-06-09 00:00:00,,17.78,9.72,,22/07/2017
29,4,4550.0,1.0,79.0,,2017-07-22 09:00:00,,,1902-04-24 00:00:00,,,11.58,,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1902-03-20 00:00:00,1901-06-12 00:00:00,,11.58,6.15,,22/07/2017
30,4,4065.0,1.0,83.0,,2017-07-22 09:00:00,2017-07-22 16:00:00,,1900-10-04 00:00:00,1900-10-29 00:00:00,,8.1,2.67,,2017-07-21 09:00:00,2017-07-21 16:30:00,,1900-10-04 00:00:00,1900-08-14 00:00:00,,8.1,3.74,,22/07/2017
31,5,5408.0,1.0,67.0,,2017-07-22 09:30:00,2017-07-22 16:30:00,,1902-08-07 00:00:00,1902-08-02 00:00:00,,11.54,6.36,,2017-07-21 09:30:00,,,1903-08-13 00:00:00,,,26.29,,,22/07/2017
32,5,4584.0,1.0,25.0,,2017-07-22 09:30:00,,,1902-02-09 00:00:00,,,11.38,,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1902-03-09 00:00:00,1901-12-02 00:00:00,,11.97,7.96,,22/07/2017
33,5,4572.0,1.0,31.0,,2017-07-22 09:30:00,2017-07-22 16:30:00,,1901-08-01 00:00:00,1901-03-16 00:00:00,,9.99,5.62,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1901-07-18 00:00:00,1901-03-12 00:00:00,,10.32,5.75,,22/07/2017
34,5,4554.0,1.0,54.0,,2017-07-22 09:30:00,2017-07-22 16:30:00,,1901-12-22 00:00:00,1901-02-04 00:00:00,,12.07,5.83,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1903-08-01 00:00:00,1901-03-13 00:00:00,,18.01,6.06,,22/07/2017
35,5,4544.0,1.0,33.0,,2017-07-22 09:30:00,,,1902-01-16 00:00:00,,,5.87,,,2017-07-21 09:30:00,2017-07-21 16:30:00,,1901-12-25 00:00:00,1901-05-27 00:00:00,,6.13,4.74,,22/07/2017
36,6,4426.0,2.0,22.0,,2017-07-22 07:30:00,,,1902-09-17 00:00:00,,,10.83,,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1902-06-06 00:00:00,1901-09-22 00:00:00,,9.5,6.22,,22/07/2017
37,6,2648.0,1.0,98.0,,2017-07-22 08:00:00,2017-07-22 15:30:00,,1902-07-30 00:00:00,1901-03-24 00:00:00,,17.22,9.16,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1900-10-01 00:00:00,1901-03-13 00:00:00,,18.83,8.05,,22/07/2017
38,6,4477.0,2.0,106.0,,2017-07-22 08:30:00,2017-07-22 15:30:00,,1901-01-23 00:00:00,1900-10-03 00:00:00,,12.42,5.81,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-05-18 00:00:00,1900-09-17 00:00:00,,12.52,5.66,,22/07/2017
39,6,4475.0,1.0,88.0,,2017-07-22 08:00:00,2017-07-22 15:30:00,,1901-05-27 00:00:00,1900-12-17 00:00:00,,13.69,7.13,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-03-26 00:00:00,1900-11-29 00:00:00,,13.33,6.82,,22/07/2017
40,6,4465.0,2.0,102.0,,2017-07-22 07:30:00,2017-07-22 15:30:00,,1900-12-24 00:00:00,1901-01-06 00:00:00,,13.99,7.07,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-07-13 00:00:00,1900-12-02 00:00:00,,14.35,6.64,,22/07/2017
41,6,3530.0,1.0,85.0,,2017-07-22 07:30:00,,,1901-07-23 00:00:00,,,12.62,,,2017-07-21 07:30:00,,,1902-10-08 00:00:00,,,14.05,,,22/07/2017
42,6,3458.0,1.0,105.0,,2017-07-22 07:30:00,2017-07-22 15:30:00,,1901-05-18 00:00:00,1900-10-27 00:00:00,,11.38,5.96,,2017-07-21 07:30:00,2017-07-21 15:30:00,,1901-05-06 00:00:00,1900-11-30 00:00:00,,10.63,6.02,,22/07/2017
43,6,3437.0,1.0,106.0,,2017-07-22 08:00:00,2017-07-22 17:00:00,,1901-03-21 00:00:00,1900-10-07 00:00:00,,14.55,7.31,,2017-07-21 08:00:00,2017-07-21 15:30:00,,1901-02-28 00:00:00,1900-08-18 00:00:00,,13.77,5.82,,22/07/2017
